0.000000000000000000e+00 0.000000000000000000e+00 3.551077097654342651e-03
1.010101010101010187e-02 5.024771874446122555e-02 5.042999982833862305e-02
2.020202020202020374e-02 9.947000019607640797e-02 9.760303795337677002e-02
3.030303030303030387e-02 1.476668430234485407e-01 1.447592377662658691e-01
4.040404040404040747e-02 1.948382458038664944e-01 1.919151842594146729e-01
5.050505050505051108e-02 2.409842070284687054e-01 2.390714883804321289e-01
6.060606060606060774e-02 2.861047251097116884e-01 2.862277328968048096e-01
7.070707070707071829e-02 3.301997983820966209e-01 3.333837985992431641e-01
8.080808080808081495e-02 3.732694251190490919e-01 3.746883571147918701e-01
9.090909090909091161e-02 4.153136035355208810e-01 4.145708084106445312e-01
1.010101010101010222e-01 4.563323317828179015e-01 4.545553028583526611e-01
1.111111111111111188e-01 4.963256079698013523e-01 4.946610331535339355e-01
1.212121212121212155e-01 5.352934301640648318e-01 5.347666144371032715e-01
1.313131313131313260e-01 5.732357964109775494e-01 5.748723745346069336e-01
1.414141414141414366e-01 6.101527047264954096e-01 6.122034788131713867e-01
1.515151515151515194e-01 6.460441531036944518e-01 6.458253860473632812e-01
1.616161616161616299e-01 6.809101395244084864e-01 6.794402599334716797e-01
1.717171717171717404e-01 7.147506619758436930e-01 7.130547761917114258e-01
1.818181818181818232e-01 7.475657184233508445e-01 7.466697096824645996e-01
1.919191919191919338e-01 7.793553068345956403e-01 7.802847623825073242e-01
2.020202020202020443e-01 8.101194252102449367e-01 8.114748001098632812e-01
2.121212121212121271e-01 8.398580715707525401e-01 8.393099308013916016e-01
2.222222222222222376e-01 8.685712439531716456e-01 8.670008778572082520e-01
2.323232323232323482e-01 8.962589404406957616e-01 8.946915864944458008e-01
2.424242424242424310e-01 9.229211591557212602e-01 9.217675328254699707e-01
2.525252525252525415e-01 9.485578982505982193e-01 9.478423595428466797e-01
2.626262626262626521e-01 9.731691559362584121e-01 9.723409414291381836e-01
2.727272727272727626e-01 9.967549304770291219e-01 9.951702952384948730e-01
2.828282828282828731e-01 1.019315220212374973e+00 1.017999172210693359e+00
2.929292929292929282e-01 1.040850023552118309e+00 1.039639592170715332e+00
3.030303030303030387e-01 1.061359338975418121e+00 1.060398936271667480e+00
3.131313131313131493e-01 1.080843165044714338e+00 1.080004930496215820e+00
3.232323232323232598e-01 1.099301500401952847e+00 1.099032640457153320e+00
3.333333333333333703e-01 1.116734343788752915e+00 1.117779731750488281e+00
3.434343434343434809e-01 1.133141694050777470e+00 1.133055567741394043e+00
3.535353535353535914e-01 1.148523550133855098e+00 1.147776365280151367e+00
3.636363636363636465e-01 1.162879911091897256e+00 1.162406444549560547e+00
3.737373737373737570e-01 1.176210776090109933e+00 1.176885962486267090e+00
3.838383838383838675e-01 1.188516144415117992e+00 1.190247654914855957e+00
3.939393939393939781e-01 1.199796015475462330e+00 1.199356317520141602e+00
4.040404040404040886e-01 1.210050388807492494e+00 1.208465099334716797e+00
4.141414141414141992e-01 1.219279264084693892e+00 1.217573761940002441e+00
4.242424242424242542e-01 1.227482641109358674e+00 1.226682782173156738e+00
4.343434343434343647e-01 1.234660519825570457e+00 1.234266877174377441e+00
4.444444444444444753e-01 1.240812900329934410e+00 1.239735007286071777e+00
4.545454545454545858e-01 1.245939782863767942e+00 1.244794845581054688e+00
4.646464646464646964e-01 1.250041167817360188e+00 1.249332189559936523e+00
4.747474747474748069e-01 1.253117055738938612e+00 1.252978205680847168e+00
4.848484848484848619e-01 1.255167447335083342e+00 1.253609538078308105e+00
4.949494949494949725e-01 1.256192343474078932e+00 1.254237294197082520e+00
5.050505050505050830e-01 1.256191745189393361e+00 1.254414200782775879e+00
5.151515151515152491e-01 1.255165653680121896e+00 1.254360914230346680e+00
5.252525252525253041e-01 1.253114070314677919e+00 1.254308104515075684e+00
5.353535353535353591e-01 1.250036996634792841e+00 1.251070737838745117e+00
5.454545454545455252e-01 1.245934434356468445e+00 1.244914293289184570e+00
5.555555555555555802e-01 1.240806385369053189e+00 1.238757491111755371e+00
5.656565656565657463e-01 1.234652851739649559e+00 1.232359170913696289e+00
5.757575757575758013e-01 1.227473835712468375e+00 1.225735425949096680e+00
5.858585858585858563e-01 1.219269339712572009e+00 1.219111800193786621e+00
5.959595959595960224e-01 1.210039366344377143e+00 1.212488055229187012e+00
