0.000000000000000000e+00 0.000000000000000000e+00 4.172477871179580688e-03
1.010101010101010187e-02 5.020380648181219096e-02 5.118436366319656372e-02
2.020202020202020374e-02 9.938270012154010180e-02 9.846064448356628418e-02
3.030303030303030387e-02 1.475366961039122349e-01 1.456519812345504761e-01
4.040404040404040747e-02 1.946658094786932469e-01 1.928431987762451172e-01
5.050505050505051108e-02 2.407700551390868082e-01 2.400346249341964722e-01
6.060606060606060774e-02 2.858494478522946025e-01 2.872259020805358887e-01
7.070707070707071829e-02 3.299040022261904848e-01 3.344172537326812744e-01
8.080808080808081495e-02 3.729337327008023784e-01 3.756632506847381592e-01
9.090909090909091161e-02 4.149386535787034647e-01 4.152993857860565186e-01
1.010101010101010222e-01 4.559187789810348335e-01 4.550284147262573242e-01
1.111111111111111188e-01 4.958741228705836890e-01 4.948682785034179688e-01
1.212121212121212155e-01 5.348046990549694124e-01 5.347080826759338379e-01
1.313131313131313260e-01 5.727105211646053018e-01 5.745480060577392578e-01
1.414141414141414366e-01 6.095916026448913172e-01 6.117995977401733398e-01
1.515151515151515194e-01 6.454479567692441577e-01 6.455365419387817383e-01
1.616161616161616299e-01 6.802795966147997531e-01 6.792578101158142090e-01
1.717171717171717404e-01 7.140865350906331344e-01 7.129790782928466797e-01
1.818181818181818232e-01 7.468687849240817078e-01 7.467002868652343750e-01
1.919191919191919338e-01 7.786263586314069451e-01 7.804219126701354980e-01
2.020202020202020443e-01 8.093592685540181852e-01 8.117246031761169434e-01
2.121212121212121271e-01 8.390675268239384810e-01 8.396764397621154785e-01
2.222222222222222376e-01 8.677511453678451447e-01 8.674686551094055176e-01
2.323232323232323482e-01 8.954101359209279964e-01 8.952605724334716797e-01
2.424242424242424310e-01 9.220445100270481253e-01 9.225389957427978516e-01
2.525252525252525415e-01 9.476542790159997454e-01 9.489810466766357422e-01
2.626262626262626521e-01 9.722394540019949627e-01 9.735751152038574219e-01
2.727272727272727626e-01 9.958000459006297600e-01 9.962123632431030273e-01
2.828282828282828731e-01 1.018336065407649427e+00 1.018849611282348633e+00
2.929292929292929282e-01 1.039847523008742503e+00 1.040364623069763184e+00
3.030303030303030387e-01 1.060334428976850818e+00 1.061065196990966797e+00
3.131313131313131493e-01 1.079796793360670693e+00 1.080629110336303711e+00
3.232323232323232598e-01 1.098234626002552172e+00 1.099596858024597168e+00
3.333333333333333703e-01 1.115647936530194784e+00 1.118279933929443359e+00
3.434343434343434809e-01 1.132036734337051875e+00 1.133439064025878906e+00
3.535353535353535914e-01 1.147401028594468686e+00 1.148106336593627930e+00
3.636363636363636465e-01 1.161740828262493919e+00 1.162673234939575195e+00
3.737373737373737570e-01 1.175056142075304066e+00 1.177075743675231934e+00
3.838383838383838675e-01 1.187346978541405917e+00 1.190422296524047852e+00
3.939393939393939781e-01 1.198613345945612529e+00 1.199754953384399414e+00
4.040404040404040886e-01 1.208855252345945042e+00 1.209087371826171875e+00
4.141414141414141992e-01 1.218072705578640447e+00 1.218420505523681641e+00
4.242424242424242542e-01 1.226265713253643863e+00 1.227752923965454102e+00
