0.000000000000000000e+00 0.000000000000000000e+00 -1.648390293121337891e-02
1.010101010101010187e-02 5.101520253035405847e-05 -1.515217870473861694e-02
2.020202020202020374e-02 2.040608101214161797e-04 -1.310773286968469620e-02
3.030303030303030387e-02 4.591368227731865126e-04 -1.089572347700595856e-02
4.040404040404040747e-02 8.162432404856648270e-04 -8.683706633746623993e-03
5.050505050505051108e-02 1.275380063258851719e-03 -6.471703760325908661e-03
6.060606060606060774e-02 1.836547291092746051e-03 -3.872230648994445801e-03
7.070707070707071829e-02 2.499744923987349231e-03 -1.101464265957474709e-03
8.080808080808081495e-02 3.264972961942660176e-03 1.694085309281945229e-03
9.090909090909091161e-02 4.132231404958678668e-03 4.331539385020732880e-03
1.010101010101010222e-01 5.101520253035404275e-03 6.823095493018627167e-03
1.111111111111111188e-01 6.172839506172842633e-03 8.703106082975864410e-03
1.212121212121212155e-01 7.346189164370985070e-03 1.032854244112968445e-02
1.313131313131313260e-01 8.621569227629837656e-03 1.141989603638648987e-02
1.414141414141414366e-01 9.998979695949396923e-03 1.250600442290306091e-02
1.515151515151515194e-01 1.147842056932966461e-02 1.359212771058082581e-02
1.616161616161616299e-01 1.305989184777064244e-02 1.467823609709739685e-02
1.717171717171717404e-01 1.474339353127232521e-02 1.576433330774307251e-02
1.818181818181818232e-01 1.652892561983471467e-02 1.685044169425964355e-02
1.919191919191919338e-01 1.841648811345781428e-02 1.793655380606651306e-02
2.020202020202020443e-01 2.040608101214162404e-02 1.895716041326522827e-02
2.121212121212121271e-01 2.249770431588613701e-02 1.994955539703369141e-02
2.222222222222222376e-01 2.469135802469136359e-02 2.094195038080215454e-02
2.323232323232323482e-01 2.698704213855730033e-02 2.355849184095859528e-02
2.424242424242424310e-01 2.938475665748393681e-02 2.676706574857234955e-02
2.525252525252525415e-01 3.188450158147127650e-02 2.997563779354095459e-02
2.626262626262626521e-01 3.448627691051934369e-02 3.318422287702560425e-02
2.727272727272727626e-01 3.719008264462810714e-02 3.639280050992965698e-02
2.828282828282828731e-01 3.999591878379758769e-02 3.960139304399490356e-02
2.929292929292929282e-01 4.290378532802776451e-02 4.280995205044746399e-02
3.030303030303030387e-01 4.591368227731864454e-02 4.601854830980300903e-02
3.131313131313131493e-01 4.902560963167024860e-02 4.922711104154586792e-02
3.232323232323232598e-01 5.223956739108255587e-02 5.243568867444992065e-02
3.333333333333333703e-01 5.555555555555557329e-02 5.593936890363693237e-02
3.434343434343434809e-01 5.897357412508928698e-02 5.946723371744155884e-02
3.535353535353535914e-01 6.249362309968373164e-02 6.299509853124618530e-02
3.636363636363636465e-01 6.611570247933884481e-02 6.652297079563140869e-02
3.737373737373737570e-01 6.983981226405468201e-02 7.005083560943603516e-02
3.838383838383838675e-01 7.366595245383124324e-02 7.357871532440185547e-02
3.939393939393939781e-01 7.759412304866850074e-02 7.695958018302917480e-02
4.040404040404040886e-01 8.162432404856649615e-02 7.981632649898529053e-02
4.141414141414141992e-01 8.575655545352517395e-02 8.267304301261901855e-02
4.242424242424242542e-01 8.999081726354452027e-02 8.552976697683334351e-02
4.343434343434343647e-01 9.432710947862463224e-02 8.838649839162826538e-02
4.444444444444444753e-01 9.876543209876542662e-02 9.148781001567840576e-02
4.545454545454545858e-01 1.033057851239669589e-01 9.472829103469848633e-02
4.646464646464646964e-01 1.079481685542291736e-01 9.796868264675140381e-02
4.747474747474748069e-01 1.126925823895521539e-01 1.030199676752090454e-01
4.848484848484848619e-01 1.175390266299357472e-01 1.081548780202865601e-01
4.949494949494949725e-01 1.224875012753800646e-01 1.133044362068176270e-01
5.050505050505050830e-01 1.275380063258851615e-01 1.193153411149978638e-01
5.151515151515152491e-01 1.326905417814509547e-01 1.253262609243392944e-01
5.252525252525253041e-01 1.379451076420773747e-01 1.313371658325195312e-01
5.353535353535353591e-01 1.433017039077645327e-01 1.373480856418609619e-01
5.454545454545455252e-01 1.487603305785124563e-01 1.433590054512023926e-01
5.555555555555555802e-01 1.543209876543210624e-01 1.493698805570602417e-01
5.656565656565657463e-01 1.599836751351903508e-01 1.553808003664016724e-01
5.757575757575758013e-01 1.657483930211203216e-01 1.613916605710983276e-01
5.858585858585858563e-01 1.716151413121110303e-01 1.674025952816009521e-01
5.959595959595960224e-01 1.775839200081624769e-01 1.734135448932647705e-01
6.060606060606060774e-01 1.836547291092745782e-01 1.794244647026062012e-01
6.161616161616162435e-01 1.898275686154474451e-01 1.854353845119476318e-01
6.262626262626262985e-01 1.961024385266809666e-01 1.914462149143218994e-01
6.363636363636364646e-01 2.024793388429752816e-01 1.974571645259857178e-01
